action_id,frame_filename,image_path,team,number,raw_class,x_feet,y_feet,bbox_x,bbox_y,bbox_w,bbox_h
azione_02,out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,datasets\azione_02\train\out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,White,25,White_25,1575.265,1096.48,1552,927,46.53,169.48
azione_02,out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,datasets\azione_02\train\out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,Ref,-,Refree_M,849.95,1010.23,820,853,59.9,157.23
azione_02,out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,datasets\azione_02\train\out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,Red,12,Red_12,987.755,1080.85,961,919,53.51,161.85
azione_02,out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,datasets\azione_02\train\out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,Ball,-,Ball,960.595,985.49,951,964,19.19,21.49
azione_02,out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,datasets\azione_02\train\out13_frame_0005_png.rf.f784736d0d9168b8a24ac2ba2778577b.jpg,Red,11,Red_11,764.72,1060.45,732,930,65.44,130.45
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Red,11,Red_11,806.035,1060.13,762,920,88.07,140.13
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Red,12,Red_12,977.685,1080.71,948,920,59.37,160.71
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Ball,-,Ball,1000.3,990.0,991,970,18.6,20.0
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Ref,-,Refree_M,867.15,1011.0,839,863,56.3,148.0
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,White,25,White_25,1556.43,1105.9,1524,934,64.86,171.9
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Red,0,Red_0,1700.395,1280.55,1652,1073,96.79,207.55
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,White,16,White_16,2207.695,1120.29,2170,939,75.39,181.29
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,White,27,White_27,2308.24,1269.76,2274,1054,68.48,215.76
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,White,34,White_34,2729.395,1131.65,2696,963,66.79,168.65
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,White,13,White_13,2903.745,1351.44,2870,1167,67.49,184.44
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Red,2,Red_2,2827.895,1445.13,2766,1194,123.79,251.13
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Red,16,Red_16,2620.315,1091.1,2584,919,72.63,172.1
azione_02,out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,datasets\azione_02\train\out13_frame_0006_png.rf.74e72781225319978418b14a9d161935.jpg,Ref,-,Refree_F,2831.045,1088.01,2808,949,46.09,139.01
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Red,0,Red_0,1771.325,1290.45,1719,1064,104.65,226.45
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,White,25,White_25,1549.245,1113.6,1514,937,70.49,176.6
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,White,16,White_16,2208.02,1122.01,2167,941,82.04,181.01
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,White,27,White_27,2328.97,1268.69,2275,1054,107.94,214.69
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,White,34,White_34,2732.345,1132.68,2698,964,68.69,168.68
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,White,13,White_13,2900.925,1350.31,2856,1168,89.85,182.31
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Red,2,Red_2,2849.55,1447.72,2789,1199,121.1,248.72
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Red,12,Red_12,975.865,1085.01,943,918,65.73,167.01
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Red,11,Red_11,871.205,1061.07,836,921,70.41,140.07
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Ref,-,Refree_M,891.455,1010.5699999999999,857,872,68.91,138.57
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Ball,-,Ball,1007.75,989.5,996,966,23.5,23.5
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Red,16,Red_16,2615.13,1091.3899999999999,2582,919,66.26,172.39
azione_02,out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,datasets\azione_02\train\out13_frame_0007_png.rf.e3fad32d85ae59a023b645cbd1ee0f92.jpg,Ref,-,Refree_F,2852.09,1099.85,2815,957,74.18,142.85
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Ball,-,Ball,998.54,1011.63,987,989,23.08,22.63
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Ref,-,Refree_M,904.17,1010.27,873,871,62.34,139.27
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Red,12,Red_12,978.375,1091.9,956,927,44.75,164.9
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Red,11,Red_11,922.235,1051.22,872,908,100.47,143.22
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,White,25,White_25,1548.015,1123.7,1521,940,54.03,183.7
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Red,0,Red_0,1837.745,1293.97,1793,1080,89.49,213.97
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,White,16,White_16,2227.21,1120.75,2194,942,66.42,178.75
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,White,27,White_27,2367.24,1266.25,2336,1050,62.48,216.25
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Red,2,Red_2,2879.02,1446.71,2833,1201,92.04,245.71
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,White,13,White_13,2899.02,1275.26,2853,1171,92.04,104.26
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,White,34,White_34,2730.445,1131.82,2697,961,66.89,170.82
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Red,16,Red_16,2611.39,1089.17,2582,918,58.78,171.17
azione_02,out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,datasets\azione_02\train\out13_frame_0008_png.rf.069c14fa61e73adec40e9a4f6af2e257.jpg,Ref,-,Refree_F,2876.515,1103.38,2842,964,69.03,139.38
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Red,2,Red_2,2886.255,1444.79,2833,1199,106.51,245.79
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,White,13,White_13,2902.055,1364.78,2856,1175,92.11,189.78
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,White,27,White_27,2397.37,1259.97,2347,1053,100.74,206.97
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,White,16,White_16,2243.285,1124.52,2211,942,64.57,182.52
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,White,34,White_34,2729.235,1134.76,2695,961,68.47,173.76
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Red,16,Red_16,2611.33,1091.05,2582,918,58.66,173.05
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Ref,-,Refree_F,2899.0,1103.7,2873,968,52.0,135.7
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Red,0,Red_0,1905.45,1293.63,1849,1074,112.9,219.63
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,White,25,White_25,1551.21,1128.01,1523,946,56.42,182.01
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Ref,-,Refree_M,923.965,1008.66,900,874,47.93,134.66
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Red,12,Red_12,982.905,1097.01,962,936,41.81,161.01
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Red,11,Red_11,996.645,1054.76,957,908,79.29,146.76
azione_02,out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,datasets\azione_02\train\out13_frame_0009_png.rf.d65ab7838027577476ec1f9de80c0d71.jpg,Ball,-,Ball,1001.525,1079.79,989,1058,25.05,21.79
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Red,2,Red_2,2904.72,1438.9,2855,1192,99.44,246.9
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,White,13,White_13,2906.94,1360.8,2855,1173,103.88,187.8
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Ref,-,Refree_F,2918.495,1113.79,2878,976,80.99,137.79
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Ref,-,Refree_M,946.575,1009.92,916,879,61.15,130.92
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Red,12,Red_12,990.665,1097.22,967,936,47.33,161.22
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Red,11,Red_11,1067.03,1051.31,1018,902,98.06,149.31
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Ball,-,Ball,999.47,1064.15,989,1042,20.94,22.15
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Red,0,Red_0,1967.395,1298.66,1929,1089,76.79,209.66
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,White,25,White_25,1564.295,1126.95,1536,948,56.59,178.95
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,White,27,White_27,2411.99,1263.1,2358,1059,107.98,204.1
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,White,16,White_16,2252.695,1127.6399999999999,2215,945,75.39,182.64
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,White,34,White_34,2729.895,1132.08,2698,958,63.79,174.08
azione_02,out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,datasets\azione_02\train\out13_frame_0010_png.rf.b3c8148c918a80f634345cf03061fc07.jpg,Red,16,Red_16,2612.91,1089.62,2582,916,61.82,173.62
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Red,12,Red_12,1000.64,1105.08,973,946,55.28,159.08
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Red,11,Red_11,1144.68,1050.24,1101,898,87.36,152.24
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Ref,-,Refree_M,979.115,1010.5699999999999,953,870,52.23,140.57
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,White,25,White_25,1585.03,1129.56,1538,954,94.06,175.56
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Red,0,Red_0,2033.8,1310.17,1973,1083,121.6,227.17
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,White,27,White_27,2451.18,1261.15,2419,1060,64.36,201.15
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,White,16,White_16,2264.905,1130.58,2235,945,59.81,185.58
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,White,34,White_34,2725.35,1132.1399999999999,2694,958,62.7,174.14
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Red,16,Red_16,2619.47,1088.27,2585,916,68.94,172.27
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Ref,-,Refree_F,2945.09,1114.41,2918,978,54.18,136.41
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Red,2,Red_2,2929.125,1426.08,2887,1186,84.25,240.08
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,White,13,White_13,2918.27,1369.56,2858,1175,120.54,194.56
azione_02,out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,datasets\azione_02\train\out13_frame_0011_png.rf.2d766199f90a4fd02f2f06d05cfa3a7c.jpg,Ball,-,Ball,996.845,1034.12,985,1011,23.69,23.12
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Red,12,Red_12,1010.92,1108.74,987,947,47.84,161.74
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Ref,-,Refree_M,1008.725,1010.61,974,872,69.45,138.61
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Red,11,Red_11,1222.42,1048.74,1176,898,92.84,150.74
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,White,25,White_25,1599.46,1132.8,1562,954,74.92,178.8
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Red,0,Red_0,2093.94,1314.59,2049,1095,89.88,219.59
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,White,27,White_27,2474.64,1262.01,2428,1065,93.28,197.01
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,White,16,White_16,2282.75,1129.33,2255,944,55.5,185.33
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Red,16,Red_16,2637.39,1090.69,2612,914,50.78,176.69
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,White,34,White_34,2725.025,1131.41,2696,958,58.05,173.41
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Ball,-,Ball,1008.32,1030.39,996,1005,24.64,25.39
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Ref,-,Refree_F,2969.785,1126.31,2936,986,67.57,140.31
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,Red,2,Red_2,2940.85,1419.02,2889,1185,103.7,234.02
azione_02,out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,datasets\azione_02\train\out13_frame_0012_png.rf.acd5fb701b3196a9e8307f047ba0394b.jpg,White,13,White_13,2945.825,1367.1399999999999,2892,1172,107.65,195.14
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Red,12,Red_12,1030.35,1121.21,1004,950,52.7,171.21
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Red,11,Red_11,1304.535,1043.03,1260,888,89.07,155.03
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Ball,-,Ball,1024.26,1025.63,1012,1000,24.52,25.63
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Ref,-,Refree_M,1050.83,1011.13,1027,868,47.66,143.13
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,White,25,White_25,1633.98,1138.82,1607,954,53.96,184.82
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Red,0,Red_0,2153.09,1313.58,2093,1091,120.18,222.58
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,White,16,White_16,2291.83,1127.99,2258,944,67.66,183.99
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,White,27,White_27,2488.54,1261.1100000000001,2442,1071,93.08,190.11
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,White,34,White_34,2722.685,1132.99,2694,956,57.37,176.99
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Red,16,Red_16,2643.805,1091.95,2617,916,53.61,175.95
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Ref,-,Refree_F,2989.035,1133.99,2953,993,72.07,140.99
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,Red,2,Red_2,2966.135,1417.1,2919,1176,94.27,241.1
azione_02,out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,datasets\azione_02\train\out13_frame_0013_png.rf.969f09cb8994708fe67e47e4f9b77f86.jpg,White,13,White_13,2953.605,1367.67,2923,1171,61.21,196.67
